Station,Direction,Day,Total,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
Finchley Road,NB,FRI,3673.1469193583994,0.0,0.545741092,0.8391051816799999,1.28472030768,4.55755508768,7.454760447680002,12.35397815568,20.362221666,29.508034540000004,38.49893576000001,46.7006688,51.38882520000001,50.7846232,49.983267600000005,44.298147400000005,39.504200600000004,33.9385051,31.611226300000006,26.975113299999997,24.9588015,21.9162674,21.469334300000007,20.288924180000006,21.672747440000006,22.556404240000003,23.997209680000005,24.6122958,26.28782292,26.818833380000004,27.778913080000006,29.29672934,31.897938019999998,33.59838922,34.9863379,36.27914912000001,39.03545186,42.02372766,44.591139059999996,49.183989659999995,50.130000339999995,54.41199046,57.775518059999996,59.78741666,68.89660065999999,80.47909225999999,87.5927382,97.44376108,110.94237168,116.78801728,121.12012988000002,120.96086647999999,121.55724200000003,118.20793240000002,115.534455,106.72008480000002,104.59301339999999,91.05580526,80.08437344000001,64.37074464,58.50715348000002,50.78859404000001,47.434131359999995,43.93106248,42.825942620000006,41.001884780000005,39.36796672000001,40.69625384,42.79859934,44.29431726,45.37097756,46.53859926,45.79654195999999,40.32176196,34.56753853,26.092085430000004,19.557800204,14.639784984000002,10.192414184,6.938723754000001,6.280069154000001,2.91252698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green Park,NB,FRI,14029.52910400396,2.2176869200000002,8.737522,17.409657780000003,36.70053078,56.30056718,75.00530906,97.08685938,122.21088999999999,143.39961100000002,168.1443376,192.5396928,221.2119664,240.0222362,240.69421150000002,231.5684395,221.40174149999999,196.08080236,173.01446446,159.38174738,151.28049618,142.89074738,135.21144092,124.26117373999999,117.12602942,117.49194582,112.60176988000002,110.54475568000001,117.40123335999999,123.20990766,119.95873346,122.55460532000002,129.18382572000002,131.12800122000002,133.47909202000002,135.85206402000003,143.3601165,145.5040867,148.545367,158.34648,172.38535360000003,174.3760994,194.58569420000003,213.1651128,243.5181302,271.43132180000003,307.6098856,329.99029900000005,358.9313402,368.392984,371.6871564,376.0533116,375.66529180000003,370.402554,354.35479019999997,336.6882618,304.1181954,270.3198712,230.37866300000002,198.0610268,171.02171740000003,159.10830800000002,143.5060288,131.1431584,129.3388146,131.2681206,122.98755100000001,127.00423988,136.93759688000003,138.77534868,140.11283248,149.77387678000002,144.6407221,142.7060953,134.49854390000002,131.92768362,118.41940192,108.16291862,87.8738276,71.67128974,52.65146166,38.55021766,34.18082428,30.289808220000005,32.26140822,24.849146045992,21.416306925992004,13.367674605992,11.709759545992,7.557774925992,11.67957672,14.747981099999999,20.26615546,18.393573759499997,15.3501494515,9.8186545915,6.385065731500001
London Bridge,NB,FRI,2309.3028537999994,0.12164012,0.33393996000000004,2.4718173200000004,3.63930442,6.109719780000001,9.161369200000001,12.16794036,15.6775556,18.64243922,20.14217154,22.5598345,25.502755699999998,29.3219951,33.51995258,36.2900761,38.821413199999995,40.449044400000005,40.47940480000001,39.52173620000001,39.64083880000001,39.132927800000004,37.138171099999994,33.5577333,31.996730499999998,31.910061500000005,29.986765900000005,30.323019800000004,30.188838000000004,31.424187000000003,31.194349100000004,32.2372101,31.8513261,32.736189100000004,31.4139173,30.757266,29.8031126,31.729349799999998,32.225817,33.236172599999996,34.1487878,37.01077240000001,39.1865356,40.23026920000001,43.0772922,44.9051488,47.6230386,45.6899164,49.9500594,47.13514359999999,49.39940200000001,43.831055,44.5982248,38.3442716,39.5399972,35.1297968,36.1232016,35.158150600000006,34.2441728,32.7020612,30.9442118,28.7442742,24.691468200000003,22.8836792,20.125314720000002,19.618318119999998,19.72992292,20.82426252,23.63219592,25.663599400000003,26.663384739999998,25.15555724,25.25356784,24.23167004,22.306600960000004,19.354817700000005,19.9638298,16.962897580000003,11.68490238,7.91612166,5.6522201800000005,1.8546455800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stratford,NB,FRI,26348.268638523674,43.253287424,119.98121626400001,169.567589916,242.420944776,388.542297232,486.07370496,588.688286652,680.25195133,794.0335666200001,762.744018448,796.203831362,817.775848846,870.813138886,819.833979596,825.5208336620002,775.3905933800002,680.6421753100001,547.6580906080001,470.068512554,391.83913726,337.28485968,276.68218847400004,258.355168826,243.78595766,235.58865376000003,230.7130386,238.92614056000002,249.176982,263.29955028000006,262.79718706,267.914534,261.83069344,260.3157347,244.687391252,241.184794852,237.026103652,244.313650652,234.3102973,233.94965286800002,235.235741538,246.350614258,254.52040637800002,274.20005009,308.41884427,332.84271598000004,357.83785104000003,389.15078996000005,405.26166232,432.84055520000004,456.57362930000005,475.41680236,457.57425128000006,479.76197436,446.35845872000004,413.84016478,359.9650148,336.75726138,283.67212506,255.92916802000002,233.39688660000002,225.23176962000002,205.48735198000003,197.82251772000004,195.87408404,202.96080046,201.76487707799998,201.41845475800002,196.38728787600002,188.048987536,162.635198674,152.338122416,138.857155256,119.458955682,102.088634162,83.8949455856774,57.56030676567741,41.3845956336774,28.462171589677403,15.000538623677402,11.153627310000001,9.20862777,7.139177802000001,6.693325462,7.216191535999999,7.490677388,10.086995888,8.491290428,7.797659808,6.62256232,5.7079164,2.84118186,3.23872608,3.2676671200000005,2.8459324930960004,1.578375393096,0.8613956130960001
Waterloo,NB,FRI,1292.3587808634945,1.2425053940000002,3.9654484162000005,5.468717608698611,8.084979036698613,10.02462721429861,11.108430642298613,12.323354904098613,13.3226520676,15.3196933096,18.201039364000003,20.188508441999996,21.847129397999996,25.73850815,27.379822602,27.578621706000007,26.984485382,23.883817332000003,20.248856992,15.774177550000003,12.235993603999999,10.3413534452,9.385500365199999,8.099739343200001,7.757797693200001,7.833341917200001,7.7142358400000015,7.318572664,7.585915552000001,7.967232021999999,8.542219022000001,8.554705358000001,9.24035682,9.289192598000001,9.287008918000002,8.77508646,9.046333592,9.152120482,9.862150458,10.192345165999999,11.170320425399998,11.1591656054,12.1730641762,13.512777406399998,15.843716094400001,17.316198004999997,19.019842941000004,22.689042000199997,25.7293006,30.836833252000005,32.243975416000005,37.84472413340001,37.35368112140001,38.4287506874,33.424035031,33.6894195678,27.5877503344,24.207653770400004,19.074900808459997,15.853904939460001,11.73038368126,9.573086672059999,8.43034455766,6.4949377816,7.3544044483999995,6.8428010538000015,7.449816049600001,6.923795017800001,7.999778779800001,6.866783220120001,7.034677837120001,7.00503713012,7.22535130712,6.70739493792,6.937680688930071,6.7608475293300705,6.50444638173007,8.236381730930072,8.38332625213007,11.791930331399998,13.075334560000002,15.778904140000002,14.6033159,17.067040920000004,14.057233900000002,13.612312798,9.568530504246286,7.712932024246286,4.445609044246286,7.965793664246287,7.607504866246287,10.526714980000001,11.509259740000003,11.0826681972,5.849775116340001,4.270441956340001,1.3465700163399998
Wembley Park,NB,FRI,4292.113948269998,0.140445236,0.43564503600000004,1.431507936,2.916626966,5.084014046,6.608385930000001,10.93936243,16.91804973,21.9748823,29.497540620000002,34.9058865,40.960064,44.8112432,46.193035400000014,40.7986432,38.6985708,31.700490260000002,25.102310460000005,20.43871686,20.49252972,19.10976992,18.595106060000003,18.67570046,19.55495446,19.332293800000002,20.349732300000003,21.7498625,22.8760259,24.4898467,26.9159763,29.336495,32.4016864,34.460139000000005,36.8442366,39.19688120000001,42.7505242,45.472697800000006,48.7931982,51.460357200000004,55.390240999999996,63.70103680000001,71.46596020000001,83.8426046,97.49974,110.7191806,112.41807780000002,121.021466,128.0372424,141.9814386,150.7538902,167.98240479999998,171.87361420000002,177.53241300000002,171.3406296,157.607802,140.6645572,124.79297160000002,104.435239,85.27550980000001,74.7823996,65.7660816,59.426914659999994,54.40647018,48.47537326,47.24284506000001,41.929429000000006,43.351550599999996,40.805260880000006,43.46433579999999,42.47909799999999,43.17482494000001,41.788767179999994,39.72977108000001,37.275650760000005,29.358946560000003,24.756707400000003,21.2008087,16.374309007999997,9.237455348,8.770507748,6.129860228,1.2458220279999999,0.19130462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,NB,FRI,18194.50843676571,43.195313971320004,106.28186259517481,189.00935863524919,314.4719175269092,436.7097680827292,552.2234200519292,629.4630445140745,674.73962381,674.631588798,643.327505842,614.7885195420001,589.171486468,564.098703248,520.7117839320001,487.1564054402,465.3658924542,405.96968868619996,361.2533836182001,317.91437175420003,286.404715156,238.160524696,223.96811604800004,213.6978492,201.649691636,207.1465302554,195.58094190740002,197.1948992394,175.2698278074,190.3793730636,169.0459160122,187.8196134942,173.68721664019998,193.78378142620002,178.262770112,196.47147634200002,180.42291593000002,201.63471631600004,179.086181662,200.96927292799998,185.98154954,212.73405070400003,200.02593502399998,221.854125784,230.03849051999998,252.02984020000005,239.13426644,261.41057434,278.35150117999996,271.02654238,273.00564233999995,271.81917912,266.70797088,245.1528145,235.59167192,206.73016994,200.20329406000002,174.92042278,155.16785842000002,135.87705308000002,122.58696886000001,106.22287411800001,88.88952155800001,85.28604890600002,73.041219514,75.09626546800001,63.393649139400004,65.8813932294,56.0507780061,58.4668851221,49.2807018381,50.2274202287,39.95302726022,38.85393676537866,29.99282073537866,27.4059981681639,19.050075980163903,15.557858058643903,11.351209668785241,7.985594554785243,4.766587211999999,3.10849766,2.73271586,0.44346686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Westminster,NB,FRI,4285.632605424001,0.218165176,0.7064225820000001,1.6110227620000002,5.2693844819999995,7.719223276000002,10.913580986000001,14.81099718,19.88677,23.958308680000002,27.3521408,29.79742866,32.240761860000006,35.36852886,35.36857406,35.18908466,35.112661,35.559104999999995,33.0197134,31.372942000000002,34.2096972,36.892827999999994,37.042929,41.7069224,46.29990960000001,49.17398500000001,50.6508424,56.3620784,57.3773824,59.891329799999994,60.498393799999995,65.2942432,66.129304,67.65589300000002,66.44577620000001,71.5105914,74.737437,77.3705798,80.0228082,81.15350980000001,79.229291,78.4179086,77.233123,79.44339780000001,90.31597260000001,95.50221900000001,103.8551076,114.07237820000002,116.73194660000001,112.016737,116.8513888,113.10401320000001,109.91963280000002,112.99942440000001,110.8375026,102.9393156,97.9223166,88.32291320000002,72.886902,67.30720540000002,58.57522580000001,49.3541018,44.0619648,44.0640574,39.8486262,36.7401132,36.0818936,36.8239364,37.4884944,37.7966012,37.27557300000001,37.85195080000001,36.6434644,35.799844400000005,37.95357100000001,38.952262399999995,34.23878792000001,29.83030124,21.06678384,11.293941239999999,5.39453304,2.68662532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baker Street,SB,FRI,8932.841822086737,2.3542397494,7.1542783434,13.750854144599998,23.458529623199997,35.28385153356741,48.4072157943674,60.1513467409674,75.7674213637674,85.8285395777674,95.77366052360001,114.67794539280001,130.02096069620004,143.46422953220002,156.72156743020003,166.920514686,164.94593801599999,161.52197859199998,157.546336232,152.418911812,150.70977716000002,148.09338172,143.75906600000002,135.29523353400003,129.223317774,122.031725164,114.31623726400002,114.420122944,115.96326431000003,121.00092943000001,121.2439013,123.08974804,121.97179122,121.05686748000002,116.1004534,114.74539303400002,115.21525909399999,117.877449714,119.75545001399999,124.406339794,129.79322301999997,137.33106180000001,145.78401236,155.84971922,167.43700406,176.13140576,180.43775498,183.11876264,187.70357864,187.95555208,191.1129772,189.29256982,194.53516268000004,193.0564389,189.66385886,181.94582086000003,174.21051644,157.41620884000002,144.050884252,127.04850350200002,114.07947546200002,102.67532459,90.162966386,75.77038936199999,68.66886886200001,59.746877996000016,56.4181150008,54.07166014880001,54.7710172448,55.1095943468,57.696880932800006,62.9872156,65.69795542374,67.84896392174001,63.14294189974001,57.245418063740004,48.51648476374,38.698458084,24.977449942,18.424181192000002,11.887531468,3.6590900280000005,0.26591728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bond Street,SB,FRI,12604.657079423001,0.0,17.150408180600003,31.0240997806,50.236573166599996,76.6820127666,111.74623066659998,127.90906352600001,158.395750466,177.536645,184.94615371999998,191.74210880000004,206.71198204000004,213.45214382,222.61030422000002,235.56399824,245.78869646,236.50887036,217.94150856000002,199.97313972,189.73659458,171.20875092,163.38451974,156.52047861999998,155.53483594,144.82263254000003,136.88020600000002,130.63806166,132.87878118,131.62341158,129.29588106000003,129.82194090000002,131.13144996,129.93654594000003,127.33065614,130.26780386000001,130.37014844,132.65918861999998,134.607867,139.10297306,144.28938426,151.37754152000002,158.62950452,172.96476422000003,189.25791436000003,207.71474324,229.58651396000005,256.2003516600001,281.99469454000007,291.32650120000005,304.45508332,306.62416580000007,305.86220800000007,295.00144954000007,284.41464282000004,260.05257954,239.57840846,217.27878950000002,185.2515147,163.18933446,146.58642034,129.49655234000002,108.55320226000002,99.22544234,96.83784078000002,92.01236154000001,90.02392712000001,87.11328068000002,88.72120804000001,88.51319304,89.13810604,90.22328886,111.59837015,114.03046705,100.58415623,96.65883642,85.67502894799999,55.12376673799999,42.172201398,47.768449158,41.618193008,42.608816,41.192650900000004,39.71407176,32.59058928,30.902519919999996,22.203967428000002,17.310624128,11.638001368,12.511884968000002,9.054949128,12.185096552000003,14.550173172,15.38751854,10.487656466000002,7.632448065999999,4.289312413999999
Canada Water,SB,FRI,8954.361891881523,0.0,7.943398000000002,18.24329328,39.41513316,55.054393839999996,83.20120204000003,103.51961564000001,132.05568216,151.96732648,176.2446142,193.56613900000002,214.5198158,212.066604,203.70050880000002,192.94375360000004,179.50699859999997,152.58024699999999,138.7097736,120.519069,106.05249680000001,85.38040000000001,75.5811242,65.41347760000001,65.704301,64.3260246,66.33186359999999,67.6882214,70.57997,70.02375980000001,71.68290740000002,71.1819106,73.83308020000001,74.50147020000001,75.84078160000001,75.51022560000001,80.13968780000002,79.5869796,79.5276876,81.24915759999999,89.72908140000001,97.61167520000002,113.7791996,127.7698398,146.5204822,162.1363642,182.3954736,200.5452898,226.016785,241.4494932,253.1633586,252.5944484,252.1997276,233.93068379999997,219.8356882,203.9791418,190.4880692,164.1691834,152.0624598,134.23769780000003,117.83070560000002,105.87620460000002,98.0170496,86.60870499999999,79.9953764,73.58484100000001,67.4629888,64.26495680000001,65.0466684,63.532543000000004,66.178988,66.7595152,66.8355886,63.735723600000014,60.78831480000001,51.6877736,39.389389120000004,28.403513200000003,18.906194964,11.694947804000002,9.781095404,10.754022088800001,11.8751370768,12.590365612800001,13.671228586800002,14.6367714728,12.407373787800001,9.7052341198,7.281977219800001,5.1125405858000015,2.5407818518000003,3.7863934319999997,4.820763872,6.06942476788,5.86730997288,4.06234102088,2.2919049208800004
Canning Town,SB,FRI,8655.822187460004,4.571404840000001,7.085425140000001,10.96746324,16.713944384,20.543976064,31.810165924000003,50.58963062400001,74.310663524,104.70153038000001,146.06816243999998,193.973434,207.77922800000002,233.7042738,228.91941160000005,220.48060820000006,179.26969240000003,164.29368880000004,135.2606456,121.88242360000001,95.5573026,93.4914412,82.94367634,70.99477294000002,73.01421074,81.27694754,85.37168454,100.36266140000002,113.44431060000002,117.68386400000001,121.9808852,122.5934336,122.7587306,123.141013,123.86269680000002,128.85126,134.13181079999998,135.2291798,132.8947,136.82536340000001,141.4934024,146.48773620000003,168.59234080000004,187.4318952,188.2432032,200.3350566,213.29962600000005,215.41325600000005,208.9217668,215.9319532,207.8799406,202.6618542,179.5006418,175.34398140000002,161.9710684,154.2081456,136.0321904,128.5044996,111.04008368000001,104.24976678000003,84.10024798,75.87030508000001,64.7959673,62.077763020000006,56.18965612000001,53.07265692000001,47.391902619999996,46.048588280000004,41.2619053,36.59071996,38.48453904,38.06357104,36.703747240000006,36.91943316000001,35.2118837,30.34778392,24.607371000000004,20.45476642,13.733473640000001,9.45644864,5.34869274,1.8205210600000001,0.39211676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finchley Road,SB,FRI,15860.787770473698,0.31809466000000003,23.159086660000003,61.2105629148,101.3944249148,182.535326919561,252.74935504756104,307.50146320756096,357.22280891276097,414.6076158327609,450.241615868,494.09061994,532.0290839200001,526.9659784999999,491.5667299599999,444.13318039999996,398.44870268000005,334.6863455400001,302.042089,295.2881337,281.47366415999994,253.62798399999997,249.79232720000002,242.09687665,230.75511136400002,215.70339919800003,213.76657001000004,204.46253295000005,203.784943074,198.30744882,193.86688532600002,189.75895512000002,188.75429235399997,181.46653528000002,175.11934802000002,169.08500414000002,166.36758363399997,161.59371234,159.22979780000006,159.33058486000002,163.63868318000002,160.79733428000006,163.0972482,164.17005111999995,176.11111349999996,186.2168402,195.96930963999998,201.12146656,210.72950288,229.72011296000002,260.39023228,274.50271052000005,305.65961120000003,305.71796032,283.95533544,242.09562110000005,222.52060269999998,175.3661619,151.21677957200004,125.85515465200001,107.481750072,87.159579212,73.50950673199999,65.01360472,58.89050498000001,57.71568372,68.69285016,73.72376124,89.89571418000003,100.71251188,113.48447504,123.01043667000002,153.17397907999998,143.37970195999998,128.72240496600003,102.03514238117769,68.73568443317771,24.586248383177697,8.078266143177688,1.8846371771776886,1.805574382,1.70480032,0.00434556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green Park,SB,FRI,15043.878936113706,7.621685200000002,29.0076948,44.050632,63.088208800000004,89.6632306,113.97057280000001,136.21912120000002,155.59157560000003,173.1734968,181.67987839999998,186.65034500000002,183.3386488,195.713028,195.3089104,197.934513,199.43912880000002,194.4489398,180.3288594,173.79736280000003,164.5880126,153.26277960000002,147.5712992,132.7539925,132.10061990000003,132.7041203,128.32335250000003,127.51087910000003,139.0330978,138.99074280000002,141.0436632,147.467507,152.49898340000001,159.9748772,162.6178382,162.1625808,178.95586400000002,182.98200400000002,177.7449744,184.68671060000003,202.86674580000002,202.14968760000002,214.8451874,247.0972508,262.531343,271.35068559999996,282.48171279999997,300.1207362,299.9476034,317.59184319999997,319.58614580000005,337.05465180000004,328.68112740000004,331.6737622,312.9845568,314.0716642,286.537044,273.7441392,251.097597,238.1207868,216.412558,205.6157548,187.4672314,176.22466680000002,175.60270000000003,170.5590788,165.5033166,170.503261,165.09526820000002,164.60389780000003,164.2012884,163.7104452,155.18217950000002,154.2788209,129.23556690000004,112.77544602,93.67209652,82.71636212,72.88046692,74.5558912,73.57287068,76.09903844,73.38576434000001,68.05798340000001,65.44052072,57.4799646,44.16533749241536,32.456761292415365,22.953165232415362,18.58104483241536,19.22526055241536,25.9804752,33.419407400000004,34.885665632,26.453265506544,17.587599706544005,10.804511706544002
London Bridge,SB,FRI,12828.390869000003,5.0979610000000015,15.965221800000002,32.366543400000005,39.186399400000006,61.1739814,82.0436204,109.39799560000003,143.020184,182.83602199999999,203.25625000000002,216.01281079999998,225.25691079999999,224.6802988,221.87969480000004,213.6108688,210.4482572,199.54690219999998,178.819603,154.80705700000004,138.1846416,123.60150140000002,103.66080960000001,90.70883940000002,85.6899392,86.63532600000002,83.27152040000001,84.6273052,87.2196346,92.72681220000001,93.5975624,96.4594022,99.43850780000001,102.0709746,102.74283120000001,106.2456644,111.24192019999998,116.5102166,119.23329840000001,125.6845484,132.1450416,141.27693340000002,154.7224814,172.4465968,187.6810228,209.85748679999998,232.99565800000005,260.674816,295.86623399999996,329.108024,366.827998,385.452548,405.040026,398.866896,400.144292,366.510662,339.705108,302.78780800000004,269.42541800000004,227.93999479999997,203.13498479999998,184.1787512,157.5664202,141.1527908,125.71543600000003,119.39454800000004,113.8575936,115.37772520000003,120.09641640000001,126.00536160000001,127.19004560000002,128.9098204,128.95578980000002,133.906853,129.2919162,116.3356308,101.98908819999998,86.1492376,55.7975926,34.2388222,21.5774816,9.1356794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waterloo,SB,FRI,8075.975863522926,0.029481001633804,4.724262059633804,9.614162193633806,14.378301585633803,18.3726160816338,27.826809076,32.070011949000005,35.8418734594,36.8084586234,46.50585612740001,45.326798448,48.162937689,52.0401255532,59.8206869212,53.3677058812,56.1589297046,54.0653895526,48.037454864,40.909403226200006,42.1255411554,38.921947501,35.1578304946,37.3803853708,37.697060084600004,37.1780205274,37.5047164218,38.6758135962,40.0174937,42.928317748,46.000204436000004,48.478902776,53.088074988,54.40127814799999,58.86603282,60.73965619200001,65.52243415199999,69.80411534200002,75.423077922,76.835743382,85.85809507,91.91764875000001,97.74567100000002,99.33900534200001,110.40055296200003,116.60343352600003,136.42643490600003,148.967120126,164.735506624,172.960623424,177.91399392,168.35064942,161.35236824000003,160.44133312,156.75082184000001,159.25672332,155.34221914,151.63041872,147.914861283,147.890971343,139.284846563,138.49235618300003,142.81123227300003,140.263471336,138.173811502,139.287081862,144.586325942,156.600733512,174.36256622599998,183.305228306,187.643060386,185.68333290160004,176.27543552859998,150.0171763966,139.0470315126,121.18433574600003,108.9965230446,105.7115498976,108.55288922959997,98.20825108760002,91.30253717420001,85.3170047,62.9972143,54.5382868,44.2452346,53.86006026000001,41.60125416,36.64358896,25.80077086,37.85703986,25.0740416,33.18394074,35.60042106,37.251186108,18.889352404586,14.415113404586,6.305214264586001
Wembley Park,SB,FRI,2148.8690469033004,0.3466422714,1.7165579234000006,5.4236815074,10.289463979399999,14.532484338400002,18.526363087,23.036390935000004,28.575275911000002,31.887954078999996,37.51736844000001,38.872020840800005,41.454976220800006,40.498847622,39.445854862000004,34.521393282000005,35.1818476012,31.722443061200003,28.498200200000003,25.559305116000004,25.679551316,22.834025487999998,20.974157627999997,20.719337688000003,19.693935392,19.837285842,21.402758416799998,22.9655233208,22.9608798228,24.860253612799998,24.4973640348,24.447547696000004,24.595178942,24.495406713999998,23.935638568,24.477133766,25.057752395999998,25.901115956,27.570450862000005,29.056659908,30.918330398,40.04581692,44.26856617,48.243048970000004,50.729551300000004,58.25874368,53.97066478,52.19630039999999,58.42413526000001,61.322885420000006,59.31741554000001,59.590937339999996,59.24876602000001,51.57040688000001,48.1140638,41.187413468,35.240464928,32.195593728000006,26.873228188,23.441168387999998,21.25133668,20.457774620000002,19.436945880000003,19.365730459999998,17.68957232,16.64678886,15.705512380000002,14.735842500000002,14.780745399999999,15.0396102,14.32019784,13.72924732,12.56085242,9.50889854,7.3123492972,5.730286829460001,3.6783227494600004,2.52852132946,2.1159052134600005,1.3955431382599999,1.080715066,0.6861105460000001,0.236076946,0.149630142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,SB,FRI,4274.639939970321,1.840730676,2.933025588,5.4094394135999995,18.729233438,32.35314243966401,37.591472887664,57.93099644086399,66.62274353526401,90.94108745686398,107.28685633920001,127.47125012420001,131.8702464088,153.0433082888,133.4752234078,122.34828506780002,123.88408106880001,116.065950519,94.77922449660002,82.3867265316,71.35577970759999,49.9264470836,37.252115279600005,32.814566740000004,31.80321928,35.30065186,34.049494126000006,41.8281811772,39.3046432192,44.7451372212,38.1213846582,41.3323571862,31.454691599,36.459902858999996,29.609211711000007,34.316169594,29.158041834000006,34.170055012,31.542257896000002,38.245334635000006,37.712761985,46.229446339,46.89418093100001,52.788246797,49.22985278,51.58270553000002,48.103069076,54.441225846,59.643187264000005,68.26438472799998,71.571390848,77.58052615000001,78.608164518,74.94404813,69.522565578,58.15482175,48.759507648,37.63007044,31.166240348000002,28.505187244000005,30.023757112000006,37.939754496000006,37.656687126600005,40.654981518599996,39.0335360946,46.0602534746,38.8752819486,45.250769768000005,39.069672876,44.624186676,37.94080202400001,46.241614066000004,43.59819443800001,52.62232915500001,49.368570937,67.08093496500001,66.002373244,57.41672439799999,44.136486952999995,36.517821771,13.425124655000001,0.015831536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Westminster,SB,FRI,15814.196985000006,6.012112360000001,11.13334004,15.71852612,28.875075260000006,39.650353239999994,62.13835708,78.46618692000001,113.78281958,140.17889363999998,156.86771176,174.62668688000005,208.46594908000003,225.98323104,241.36304804,263.03062654,265.83011102,250.84400530000002,219.07112648,191.77987328,166.02891781999995,146.59404322,128.76809781999998,127.61136873999999,133.93219294,138.6329708,144.23067500000002,155.00757480000001,165.6509388,168.06360199999995,176.2192552,182.15371160000004,187.762946,190.68197360000002,194.13760060000004,193.68325380000005,201.037843,201.9872394,209.60195439999998,221.65554200000005,241.047549,254.511419,272.9755848,291.0088748,306.61028659999994,311.1773972,326.68967119999996,346.4622312,378.8307166000001,403.16641380000004,424.053681,441.8873798,448.6946596,436.80094640000004,424.0183892,406.75078179999997,367.57279700000004,334.2641105999999,286.9395372,240.64748640000002,207.2911102,184.1429814,159.0763076,145.77840360000002,137.8855468,129.537242,125.92186559999999,126.80209119999999,142.6178374,156.93145480000004,162.8189716,164.61380699999998,167.56319620000002,156.56394480000003,145.535897,128.8549778,110.2726642,85.18256399999999,56.813885,28.674782200000006,14.727846999999999,5.219959200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baker Street,NB,SAT,6129.2248078054,2.23296518,3.135235472,4.724309646,6.041580028000001,7.329606146000001,7.685665072000001,8.483321998000001,9.231690472000002,9.892322000000002,10.412750932000002,11.301136242000002,12.716672356000002,13.882242227999999,15.024136518,16.136722668,17.824097932,19.46298518,21.03035694,23.73914812,26.74608122,29.6690224,32.658381420000005,36.00862732,37.6000048,40.474197415999996,43.420192942,46.607239074000006,49.502160494,55.106710758000006,60.464716782,65.93221217600001,70.36807852400001,75.50911813400002,79.68978861000001,80.6052995,81.963739288,84.348199548,87.05907936599999,87.689389878,92.13994470800002,95.09862876,101.77388970000001,107.66190077200001,115.08382312,122.95486359,129.64498605,132.095624662,136.736503722,141.13126922200001,140.755196372,142.322394664,141.89642597199997,140.235800652,134.907169432,131.55165719200002,127.46379452000002,127.78628,124.47665304,123.59569652000002,122.17921696000002,119.86218756000002,113.86398456,111.70323654000002,110.90279403999997,113.2657243,114.01057102,123.49399494000001,138.65673062,151.187579,151.80605852,152.05849874000003,143.4125121,123.50733134000004,104.92299234,89.64756652,74.5474187,61.06048874,46.22587756,29.13682328,18.64911152,11.1141076,2.9883046000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0851334000000008e-06,3.0851334000000008e-06,3.0851334000000008e-06
